Y,X1,X2,X3
360302661,669,549,981
608067690,905,678,991
209844000,540,536,725
406744170,707,906,635
471126100,850,862,643
301849450,850,523,679
609461733,807,911,829
519754221,973,973,549
524121150,835,915,686
245228031,543,841,537
271520940,620,527,831
665005624,892,853,874
401328720,530,809,936
444683501,629,929,761
412414860,715,677,852
337549212,957,663,532
259916800,800,572,568
472422345,921,865,593
404089567,827,841,581
553267000,803,689,1000
319862208,901,688,516
453686156,518,902,971
281954976,552,554,922
466772536,697,863,776
363491037,717,819,619
297703665,615,623,777
436982000,637,686,1000
450606080,835,544,992
303086400,699,800,542
321647040,528,715,852
392541660,919,756,565
441853984,866,892,572
662924326,779,919,926
325600639,959,637,533
305054596,833,638,574
338301936,609,978,568
422508000,685,771,800
405367200,600,766,882
795032008,934,964,883
294746760,735,744,539
176216348,658,517,518
468563264,806,982,592
240222228,573,652,643
366886800,720,805,633
388287438,957,511,794
565125704,737,808,949
256182719,533,779,617
455473102,617,938,787
888203624,979,952,953
254221824,589,512,843
233990280,615,573,664
612725580,954,790,813
721010400,881,930,880
312282243,813,603,637
847625472,984,997,864
415898280,980,542,783
426626640,590,913,792
518532300,790,765,858
342447787,797,583,737
335283480,840,687,581
391800564,918,786,543
383026920,984,635,613
226425584,748,569,532
262993500,770,506,675
512981105,767,679,985
223916800,593,590,640
281115450,770,665,549
836550000,975,1000,858
342385360,587,634,920
437135720,940,826,563
249318,54,57,81
6450,50,43,3
24440,94,4,65
106134,57,38,49
129426,53,33,74
448528,68,68,97
216384,49,64,69
157604,82,62,31
14440,10,76,19
178534,59,89,34
25960,59,5,88
485040,94,86,60
19000,100,10,19
29160,60,6,81
0,56,32,0
46200,66,10,70
412620,65,92,69
169824,61,32,87
24920,89,70,4
47232,82,96,6
308919,89,89,39
496,4,31,4
55476,23,67,36
61620,13,60,79
183960,60,42,73
54120,22,41,60
342171,69,87,57
1568,2,16,49
72036,12,87,69
26532,33,67,12
304128,72,48,88
87648,83,22,48
2040,20,2,51
11970,10,21,57
23760,22,36,30
819,91,1,9
115900,61,25,76
42160,85,16,31
226734,69,62,53
31500,75,84,5
180224,64,44,64
79695,77,45,23
279840,80,66,53
171000,60,57,50
41075,31,25,53
0,24,0,94
95418,62,57,27
0,99,0,17
51824,79,82,8
14760,82,9,20
477090,57,90,93
108800,100,32,34
35235,45,9,87
66560,32,80,26
108875,25,67,65
38324,52,67,11
237160,49,55,88
83049,19,47,93
31980,13,60,41
62900,20,85,37
75330,15,54,93
1164,3,97,4
0,5,0,16
61685,65,73,13
23936,16,68,22
8568,42,34,6
7840,14,28,20
75000,20,50,75
8798,83,53,2
80640,64,84,15
360,30,4,3
58905,77,17,45
0,79,59,0
202500,50,45,90
18975,11,23,75
26158,82,29,11
9984,52,6,32
12474,3,77,54
98280,39,90,28
575856,86,72,93
28200,94,15,20
202300,85,35,68
129168,78,92,18
104400,30,87,40
110880,80,42,33
15606,34,27,17
274040,62,85,52
56544,24,62,38
1386,18,7,11
300377,47,77,83
431460,94,90,51
472420,79,65,92
190960,62,35,88
94050,95,90,11
17444,98,89,2
161070,91,30,59
89964,98,34,27
479277,97,61,81
0,0,21,93
123690,62,35,57
218400,35,96,65
496692,73,81,84
2000,50,2,20
154660,76,37,55
68255,73,85,11
61008,31,48,41
47040,84,7,80
71213,71,59,17
47304,73,18,36
54600,21,40,65
28160,40,22,32
296891,83,73,49
42924,73,49,12
20034,7,53,54
14850,9,75,22
27816,76,6,61
14490,45,23,14
225504,87,96,27
131175,53,45,55
38880,9,54,80
714000,84,85,100
86480,80,47,23
12000,5,30,80
40392,27,88,17
26680,29,40,23
0,85,0,40
418782,78,59,91
68530,77,10,89
251615,35,91,79
150000,50,100,30
358050,62,75,77
358248,59,69,88
1392,58,24,1
29326,86,11,31
567600,88,75,86
128310,30,47,91
8364,51,41,4
61841,71,67,13
1925,5,11,35
147392,56,56,47
8856,82,4,27
5760,60,48,2
11501,53,7,31
99324,18,62,89
17280,10,72,24
58800,49,16,75
617136,78,92,86
388574,74,89,59
12782,2,77,83
154440,90,39,44
55440,45,88,14
314160,80,77,51
121068,59,54,38
189995,79,37,65
1095,5,3,73
76532,19,76,53
68544,42,17,96
428064,49,96,91
102900,35,35,84
156170,97,23,70
179340,42,70,61
140760,51,40,69
71200,40,20,89
86640,19,57,80
2160,60,36,1
134090,46,55,53
124800,52,100,24
137984,64,77,28
16500,100,5,33
81340,83,14,70
43146,17,27,94
3068,2,26,59
170240,64,38,70
119416,92,59,22
289254,71,42,97
162540,90,42,43
151776,68,36,62
1376,4,86,4
31620,51,31,20
153729,57,31,87
21712,8,46,59
13832,7,38,52
119392,26,56,82
52224,17,64,48
17400,87,10,20
132300,63,21,100
62608,16,91,43
4550,70,65,1
313110,90,71,49
83700,31,30,90
36630,11,90,37
65520,60,52,21
8745,11,15,53
106080,78,80,17
488796,92,69,77
8160,5,24,68
24072,59,24,17
22800,16,57,25
35532,21,47,36
184860,79,60,39
324576,56,92,63
45900,18,51,50
54740,17,92,35
89208,59,56,27
280896,88,76,42
4050,2,45,45
91200,76,15,80
129276,54,63,38
348036,52,97,69
28188,58,54,9
38808,88,63,7
225615,65,89,39
2610,3,58,15
2772,77,1,36
0,0,76,10
114660,98,78,15
340844,47,98,74
0,24,0,57
312488,67,53,88
95040,88,12,90
0,64,90,0
25536,21,16,76
47168,44,16,67
2904,4,11,66
5264,56,94,1
245520,31,88,90
202400,55,92,40
328812,66,94,53
512256,96,58,92
126900,90,47,30
41225,25,97,17
66650,31,43,50
583929,89,81,81
154800,86,60,30
25920,54,96,5
165600,100,18,92
8721,3,57,51
16296,97,14,12
2660,35,4,19
83472,74,94,12
0,9,0,79
2442,33,2,37
102000,80,51,25
38690,10,73,53
86691,33,37,71
288288,56,99,52
21090,95,6,37
213860,85,37,68
208152,63,56,59
3245,5,11,59
1968,2,82,12
23157,83,3,93
23800,50,14,34
5330,65,41,2
414276,69,76,79
145112,97,68,22
139872,94,24,62
26772,23,12,97
17000,100,17,10
9345,35,3,89
88320,92,30,32
198440,44,55,82
295776,96,39,79
21528,39,92,6
103950,75,42,33
192780,90,34,63
19656,27,8,91
71050,25,98,29
165416,92,62,29
109604,44,47,53
126697,31,61,67
74415,41,33,55
0,42,0,44
42328,74,11,52
35805,33,35,31
222780,79,60,47
38448,54,8,89
118680,60,86,23
303365,83,43,85
6400,20,64,5
61152,28,78,28
117120,80,24,61
361816,71,91,56
274683,57,79,61
197470,49,62,65
9360,13,30,24
32193,73,21,21
1612,31,2,26
283528,83,61,56
108315,87,83,15
121923,57,69,31
32832,72,12,38
72000,100,45,16
695800,98,100,71
255840,60,52,82
53400,10,89,60
20060,34,10,59
205656,33,76,82
18662,62,7,43
572,11,26,2
4234,2,29,73
12782,83,2,77
143640,57,70,36
10647,13,39,21
98280,65,56,27
197784,82,36,67
27328,16,28,61
171912,58,57,52
3444,41,14,6
59400,99,15,40
247500,75,100,33
532224,84,72,88
17020,23,20,37
137760,48,35,82
28730,13,65,34
9009,13,7,99
4828,71,1,68
79300,61,65,20
4872,29,84,2
45000,30,15,100
380052,69,81,68
337292,86,53,74
52338,61,33,26
118320,85,58,24
485760,88,60,92
728,26,4,7
24192,18,84,16
127008,63,48,42
259200,90,36,80
133083,31,81,53
69300,50,14,99
31752,72,7,63
468096,92,96,53
193248,33,61,96
41002,83,13,38
92750,25,70,53
49049,49,11,91
1008,3,21,16
31590,27,15,78
246240,72,57,60
279882,73,54,71
105138,27,66,59
14455,35,59,7
50094,11,69,66
159988,46,47,74
22165,31,13,55
3657,53,23,3
154700,91,50,34
94944,43,46,48
28500,19,25,60
12870,26,5,99
365904,99,88,42
34104,42,28,29
240768,88,36,76
355212,78,66,69
15390,6,95,27
1386,77,1,18
38304,72,14,38
8379,49,19,9
200836,46,59,74
0,0,98,90
635040,80,81,98
132594,66,49,41
66650,50,43,31
114905,49,67,35
39237,41,11,87
13608,12,18,63
68381,61,19,59
279744,94,32,93
9792,68,2,72
154791,81,39,49
1848,14,44,3
12880,10,46,28
9964,53,94,2
232650,90,47,55
9790,22,89,5
27010,74,73,5
42750,30,25,57
300048,76,84,47
321160,62,70,74
23600,100,4,59
40848,8,69,74
150410,26,89,65
126400,40,40,79
99416,34,68,43
347225,95,43,85
140715,59,53,45
15580,41,5,76
18333,21,97,9
47310,38,15,83
65826,46,27,53
57500,46,50,25
505400,70,95,76
73710,27,65,42
712800,99,90,80
4800,96,10,5
199045,55,77,47
66880,95,16,44
16632,36,22,21
116480,16,91,80
36450,90,27,15
327600,75,91,48
115200,50,64,36
14400,50,32,9
159390,46,55,63
30636,36,23,37
567112,91,76,82
195200,50,64,61
41184,11,72,52
22176,24,66,14
701316,77,92,99
171336,66,59,44
42997,19,31,73
447702,87,83,62
0,0,96,83
5684,98,29,2
540,10,3,18
35344,94,94,4
39865,67,85,7
251262,94,99,27
244404,93,36,73
86625,99,25,35
65520,70,78,12
34920,9,40,97
51870,10,57,91
134550,23,78,75
19552,94,4,52
0,84,0,51
2592,48,3,18
19228,38,23,22
135786,53,61,42
74480,56,35,38
8775,13,75,9
52635,55,33,29
586560,94,96,65
232845,57,95,43
227772,74,38,81
579600,92,84,75
0,15,99,0
296400,78,38,100
265200,65,68,60
133760,38,44,80
2754,9,18,17
158340,60,29,91
46530,47,10,99
17612,17,74,14
273504,77,48,74
27000,36,10,75
52156,59,26,34
35376,67,44,12
5920,40,2,74
340200,56,81,75
168912,69,68,36
52283,11,97,49
34398,21,26,63
138105,45,99,31
29106,42,11,63
146608,68,49,44
214200,60,51,70
9212,47,49,4
218612,31,86,82
452466,57,81,98
75164,46,86,19
144768,87,52,32
16464,4,84,49
148716,81,36,51
132240,95,58,24
468234,78,87,69
113400,45,63,40
117660,37,53,60
119016,18,76,87
6365,67,19,5
41184,11,52,72
30996,14,54,41
259160,62,76,55
93366,57,39,42
96876,92,27,39
18656,11,32,53
78518,83,86,11
50320,34,20,74
117096,68,41,42
72864,88,69,12
27048,14,46,42
437784,87,74,68
190269,81,29,81
478764,99,52,93
90280,37,40,61
3366,51,1,66
226800,60,84,45
145800,18,100,81
28215,15,33,57
15580,19,41,20
0,58,0,46
3362,1,82,41
12144,3,44,92
82140,74,74,15
219000,73,40,75
4512,16,94,3
3276,3,78,14
432264,84,83,62
12096,8,42,36
64600,25,38,68
516150,75,74,93
165870,95,18,97
35604,43,69,12
67840,20,53,64
44928,9,96,52
88642,46,47,41
18792,58,12,27
216216,84,39,66
208980,54,45,86
37752,66,26,22
9204,13,12,59
349920,96,81,45
255474,81,38,83
392630,71,70,79
83424,24,79,44
53200,56,50,19
4352,17,4,64
177590,43,70,59
171402,53,77,42
76440,35,26,84
40922,74,79,7
378672,84,46,98
73920,20,42,88
514600,100,62,83
101601,53,27,71
68640,66,26,40
52164,36,23,63
4872,7,12,58
20636,67,22,14
194110,35,94,59
7514,34,17,13
265980,65,93,44
129168,78,24,69
155100,30,55,94
31005,9,53,65
278800,85,80,41
101065,85,41,29
408500,95,50,86
135235,43,37,85
16872,57,4,74
49500,11,50,90
7020,6,45,26
189189,39,77,63
207483,69,31,97
16128,63,16,16
9804,3,86,38
153216,38,63,64
35910,54,19,35
2816,1,64,44
146880,60,36,68
1584,4,11,36
332100,50,81,82
154070,31,70,71
174216,51,56,61
223686,51,51,86
188416,64,32,92
14525,35,5,83
22320,40,6,93
60750,30,75,27
18810,11,38,45
23478,43,7,78
18880,16,59,20
8918,13,7,98
108756,38,53,54
238989,67,87,41
355509,63,57,99
8712,44,2,99
214272,62,72,48
120900,20,65,93
64960,32,70,29
4212,3,36,39
118272,22,84,64
975,5,3,65
5576,2,34,82
21780,22,90,11
59500,25,28,85
3168,4,9,88
312650,65,74,65
207400,40,85,61
23517,9,67,39
9240,10,66,14
44460,52,95,9
465114,67,89,78
95823,27,91,39
80352,54,48,31
11700,90,2,65
177284,41,92,47
52992,72,92,8
22320,80,9,31
1848,8,77,3
38400,96,5,80
28288,17,64,26
376125,75,59,85
8784,3,48,61
5075,29,5,35
228144,84,28,97
358314,61,66,89
375360,68,92,60
142416,72,23,86
38376,39,24,41
27000,27,40,25
139026,34,87,47
282240,84,80,42
34782,11,34,93
233920,80,68,43
58590,93,9,70
81472,19,64,67
198528,24,94,88
11700,75,3,52
464520,84,70,79
50400,42,12,100
23408,77,4,76
304466,82,47,79
38844,83,26,18
14628,53,46,6
143990,55,77,34
69920,95,92,8
7462,82,1,91
175491,37,93,51
0,0,16,56
204972,58,38,93
157638,94,39,43
14760,60,6,41
63000,10,90,70
289440,80,54,67
152640,53,32,90
48081,33,31,47
227599,79,67,43
31356,78,67,6
287584,43,76,88
18018,33,13,42
39474,17,54,43
8924032,62,346,416
6671595,49,313,435
9502983,63,323,467
20044800,120,348,480
3072672,18,376,454
5376462,39,301,458
21970816,113,392,496
28210000,175,400,403
11559936,71,384,424
293196,2,318,461
24378816,136,388,462
16088694,101,382,417
18390240,108,396,430
10093320,69,318,460
19359204,106,366,499
18514146,113,329,498
5920684,47,308,409
19649280,160,301,408
2546855,17,361,415
23740500,140,357,475
26357688,147,372,482
3139686,22,303,471
27061749,143,387,489
7472010,51,322,455
23824206,149,329,486
15231244,92,353,469
26632600,185,305,472
16730670,110,363,419
2278794,14,337,483
15149040,85,376,474
22706710,145,317,494
22320265,121,395,467
22355340,155,303,476
14694120,98,315,476
22056606,143,369,418
17322900,113,350,438
26836020,145,388,477
27925920,172,369,440
3129840,18,378,460
19082385,127,371,405
14467550,95,314,485
13006224,92,306,462
2124864,12,357,496
22256130,130,383,447
5283756,36,317,463
26096532,154,366,463
2974422,17,363,482
0,0,315,437
25073796,164,339,451
20706840,132,315,498
33786225,187,365,495
20522084,121,389,436
26248540,158,370,449
11423750,74,325,475
21032960,128,395,416
10160520,60,373,454
28099292,197,338,422
19312272,119,392,414
21776949,153,317,449
10484100,60,353,495
18572048,121,362,424
22545432,156,333,434
5569200,36,340,455
2542452,17,363,412
20124720,126,330,484
19022898,109,354,493
8867750,50,395,449
3968012,29,316,433
964320,6,392,410
11747670,66,367,485
342778,2,367,467
8039472,48,337,497
7526400,40,392,480
5829252,43,316,429
20963840,128,380,431
23889060,164,351,415
15766380,108,301,485
18250960,115,364,436
16776704,112,302,496
24764376,138,364,493
11128320,63,384,460
10916640,76,342,420
18645120,128,351,415
7810656,42,394,472
6393760,40,356,449
25185402,198,311,409
24863875,145,361,475
4654650,33,325,434
22173480,140,378,419
18409656,106,353,492
26532800,161,400,412
10244448,72,334,426
18118198,109,383,434
5885960,37,328,485
12326400,96,321,400
10706872,68,374,421
10363500,70,315,470
